Name,Nickname,Date,Message
Alexander Polyankin,ranquild,2024-05-24 04:57:41+00:00,Optimize initial dashboard load (#42901)
Case Nelson,snoe,2024-05-24 05:39:57+00:00,"[Metrics V2] Port Legacy metric tests and fixes (#43094)

* [Metrics V2] Port Legacy metric tests and fixes

Fixes #43093

* Address pr review"
Uladzimir Havenchyk,uladzimirdev,2024-05-24 13:19:03+00:00,[UI] Fix styles for disabled Switch (#43091)
Romeo Van Snick,romeovs,2024-05-24 15:36:39+00:00,"Fix bucket trigger position (#43061)

* Make accordion list item content 100% wide

* Remove unused Dot component

* Move bucket popover trigger to the end of the item

* Revert QueryColumnPicker styles to what they were before adding the info icons

* Fix the height of the bucket picker"
Romeo Van Snick,romeovs,2024-05-24 19:01:58+00:00,"Fix breakout pivot tether (#43060)

* Limit the height of the breakout popover

* Allow the click action popover to untether to prevent overflowing the screen

* Add reproduction for #43075

* Rename breaktrhough to breakout

Co-authored-by: Kamil Mielnik <kamil@kamilmielnik.com>

* Use findAllByTestId

Co-authored-by: Kamil Mielnik <kamil@kamilmielnik.com>

* Remove copy pasted question name

Co-authored-by: Kamil Mielnik <kamil@kamilmielnik.com>

* Remove unused api intercept

Co-authored-by: Kamil Mielnik <kamil@kamilmielnik.com>

---------

Co-authored-by: Kamil Mielnik <kamil@kamilmielnik.com>"
Romeo Van Snick,romeovs,2024-05-24 20:16:01+00:00,Remove fixed height on popover (#43058)
Nicolò Pretto,npretto,2024-05-24 20:48:57+00:00,"minimal support for multiple values for Access-Control-Allow-Origin (#42888)

* minimal support for multiple origins in security middleware

* if -> when to be more idiomatic

* adds tests for parse-url

* if -> when

* add missing new line in tests

* split the logic of validation in functions

* adds tests for the small functions

* use namespace in tests instead of :refer"
Uladzimir Havenchyk,uladzimirdev,2024-05-24 22:20:04+00:00,"[Dashboard] Optimize rendering by reducing the number of props passing down to from the very top (#43114)

* Avoid unnecessary re-renderings in dashboard - getEmbeddedParameterVisibility

* Avoid unnecessary re-renderings in dashboard - favicon, page title

* Exclude isLoadingComplete from passing down

* Avoid unnecessary re-renderings in dashboard - metadata

* Drop metadata from Public Dashboard

* Avoid unnecessary re-renderings in dashboard - dashcardData"
Aleksandr Lesnenko,alxnddr,2024-05-24 22:29:29+00:00,fix bars width when chart has two y-axes (#43100)
Aleksandr Lesnenko,alxnddr,2024-05-24 22:33:03+00:00,"Revert ""minimal support for multiple values for Access-Control-Allow-Origin (#42888)"" (#43125)

This reverts commit bf6fd9ef25395a1f4cd6f800836bfd536a001c89."
Raphael Krut-Landau,rafpaf,2024-05-25 00:44:03+00:00,"[Cache] Only show ""Adaptive"" and ""Don't cache"" options on OSS page (#43122)

* Limit options on OSS Admin/Performance page

* simplify

* simplify

* simplify

* divide constants to avoid circular imports

* divide constants to avoid circular imports

* divide constants to avoid circular imports

* simplify

* simplify

* simp

* fix

* simplify

* simplify

* fix test"
Oisin Coveney,oisincoveney,2024-05-25 01:58:34+00:00,"Convert DashboardControls to TS hooks (#42777)

* Convert DashboardControls to TS hooks

* fix types

* Modify dashboard url params to ensure that we keep hash options that haven't changed

* Fix PublicDashboard and DashboardTabs tests

* Use synced dashboard tabs for automatic dashboard, and use normal tabs for those with DashboardControls

* reduce hash option location changes to only the ones we can change through the UI

* Add comment on state management

* Remove console

* Attempt to solve more tests

* Remove loadDashboardParams as a passed prop

* Fix some tests, but will cause unit test to break

* Change names to reflect actual usage

* Fix lint and type issues

* Add simpler url param control, simplify types, and simplify fullscreen hook

* Add two way binding with url params to attempt to fix tests

* Fix unit test + types

* Move folders and fix imports

* Use Record<string, unknown> for refresh hook

* Remove console.log

* Clear query parameters when ParametersList unmounts

* Add comment

* Revert DisplayTheme changes

* Fix weird reloading problem

* Fix reducers test

* add code comments on selecting the tab once tab data is loaded

* add code comments on unsyncing parameters

* Fix e2e tests, move url reset to tabs context

* Fix e2e tests

* Hotfix

---------

Co-authored-by: Uladzimir Havenchyk <uladzimir.dev@gmail.com>
Co-authored-by: Phoomparin Mano <poom@metabase.com>
Co-authored-by: Denis Berezin <denis.berezin@metabase.com>"
Ryan Laurie,iethree,2024-05-25 02:03:38+00:00,"Hide creation buttons on search and recents tabs (#42977)

* hide creation buttons on search and recents tabs

* update e2e tests"
Ryan Laurie,iethree,2024-05-25 02:04:02+00:00,Allow recent command palette items with the same name (#43098)
Nick Fitzpatrick,npfitz,2024-05-25 02:48:02+00:00,"Add media query to search button (#43084)

* add media query to search button

* useSmallScreen hook"
Alexander Polyankin,ranquild,2024-05-25 03:38:53+00:00,Optimize initial dashboard load - load dashboard metadata in parallel with the query (#43101)
metamben,metamben,2024-05-25 03:59:27+00:00,Remove unused card related endpoints (#43141)
metamben,metamben,2024-05-25 05:47:13+00:00,Remove api/legacy-metric (#43133)
metamben,metamben,2024-05-25 05:57:10+00:00,Migrate metrics with display setting scalar (#43160)
Cal Herries,calherries,2024-05-25 08:02:31+00:00,Fix connection impersonation when jdbc spec is passed (#43147)
Alexander Solovyov,piranha,2024-05-27 15:19:06+00:00,[serdes] nested fields should be properly serialized (#43066)
Kamil Mielnik,kamilmielnik,2024-05-27 18:11:20+00:00,"Enable running tagged tests defined in TS (#43172)

* Update & tag a test

* Run tests also on TS files

* Update mongo test"
Uladzimir Havenchyk,uladzimirdev,2024-05-27 18:20:25+00:00,Restructure parameters e2e tests - separate auto-wiring (#42820)
Kamil Mielnik,kamilmielnik,2024-05-27 18:58:52+00:00,"Fix missing React key prop (#43179)

* Fix missing React key prop

* Fix missing React key prop

* Fix order of conditions and make the code easier to follow"
Uladzimir Havenchyk,uladzimirdev,2024-05-27 19:16:02+00:00,"Avoid unnecessary re-renderings in dashboard - dashboard controls (#43169)

* Avoid unnecessary re-renderings in dashboard - dashboard controls

* Comment"
Phoomparin Mano,heypoom,2024-05-27 22:07:52+00:00,docs(sdk): update color reference (#43086)
Cal Herries,calherries,2024-05-28 00:18:46+00:00,"Migrate uploads settings to the db-level behind the scenes, so the uploads DB can be set by the config file (#42869)"
Case Nelson,snoe,2024-05-28 01:04:14+00:00,"[Metrics V2] Remove legacy-metric metadata (#43134)

* [Metrics V2] Remove legacy-metric metadata

Fixes #43131

* Don't mock metric

* Drop definition_description hydration on legacy metric

* Remove defintion_description tests

* Update src/metabase/lib/metadata.cljc

Co-authored-by: metamben <103100869+metamben@users.noreply.github.com>

---------

Co-authored-by: metamben <103100869+metamben@users.noreply.github.com>"
Alexander Polyankin,ranquild,2024-05-28 01:39:39+00:00,Omit checks for dashboard metadata when not needed (#43197)
Cal Herries,calherries,2024-05-28 05:51:53+00:00,Don't allow executing archived pivot-table cards in a public dashboard (#43206)
Cal Herries,calherries,2024-05-28 11:06:25+00:00,Fix flaky migration rollback test for mysql: metabase.db.custom-migrations-test/migrate-uploads-settings-test-1 (#43210)
Mahatthana (Kelvin) Nomsawadi,WiNloSt,2024-05-28 15:05:39+00:00,Fix typo (#43194)
Phoomparin Mano,heypoom,2024-05-28 16:56:01+00:00,"feat(sdk): override chart colors (#42960)

* add color types for chart sdk colors

* simplify chart color types

* chart color mappings

* apply mapping to master branch

* add chart mapping to mantine

* feat(sdk): apply chart accent colors to mantine and color getter

* rename tint and shade

* remove chart color logic from mantine

* add a color mapping test

* docs(sdk): add chart customizations to readme

* add type comments on MappableSdkColor

* cleanup sdk colors"
Kamil Mielnik,kamilmielnik,2024-05-28 18:23:51+00:00,"Copy question link from dashboard (#42892)

* Remove dead CSS

* Use proper types

* Properly type parameterValues

* Add href prop support to LegendCaption

* Extract getNewCardUrl
- move getParametersMappedToDashcard

* Use href in CartesianChart

* Handle RowChart

* Handle Funnel

* Format code

* Fix types

* Update first test in title-drill

* Update test

* Update test

* Update tests
- pass questionId in createQuestionAndDashboard

* Add test for links

* Fix createDashboardWithQuestions

* Add missing click handler

* Fix crash

* Fix typo

* Add a workaround for #42999

* Fix tests

* Fix hover color

* Update comment

* Get rid of mapStateToProps in DashboardGrid

* Invert condition

* Use useCallback instead useMemo

* Do not pass getNewCardUrl down if navigateToNewCardFromDashboard is not present
- Remove default noop for navigateToNewCardFromDashboard in PublicDashboard

* Remove explicit undefined prop"
Romeo Van Snick,romeovs,2024-05-28 18:43:10+00:00,"Allow creating new items by inserting comma in MultiAutocomplete (#42824)

* Pass current values to shouldCreate

* Allow comma to create new item

* Simplify getAvailableSelectItems

* Add unit test for MultiAutocomplete input

* Use text instead of Text in paste

* Handle spaces in MultiAutocomplete

* Remove cast

* Reuse last var

* Use haveLastBeenCalledWith over haveBeenCalledWith

* Handle pasting when there is text in the input already

* Accept quote-delimited values

* Add info icon

* Handle tab as a separator

* Fix test cases for unsanitized parseValues

* Add csv-parse

* Use csv-parse to parse values

* Apply the correct color to the info icon

* Rename util to utils

* Break up tooltip text

* Only return unique values

* Be more accepting around quotes in the middle of unescaped values

* provide Buffer for csv-parse package in storybook

* Use browser-friendly version of csv-parse

* Remove unused eslint rule

* Add specital case for csv-parse to jest config

* Put uniqueness check in each state update

* Only add partial value if it is valid

* Only add partial value if it is valid

* Fix test case for FilterValuePicker

* Just use Set

Co-authored-by: Kamil Mielnik <kamil@kamilmielnik.com>

* Allow parsing more than one value

* Use isValid everywhere it makes sense

* Add test for RTL languages

---------

Co-authored-by: Aleksandr Lesnenko <alxnddr@gmail.com>
Co-authored-by: Kamil Mielnik <kamil@kamilmielnik.com>"
Anton Kulyk,kulyk,2024-05-28 19:15:13+00:00,"Fix rare axis ticks for timeseries axes (#43127)

* Fix typos

* Tweak `maxTicksForChartWidth` calculation

* Update Loki screenshots

* Tweak `PIXELS_PER_CHARACTER`

* Update test"
Alexander Solovyov,piranha,2024-05-28 19:18:22+00:00,[serdes] unify snowplow analytics in a single event (#43218)
Oisin Coveney,oisincoveney,2024-05-28 19:20:20+00:00,Convert ParametersList to TS (#42822)
Uladzimir Havenchyk,uladzimirdev,2024-05-28 20:30:49+00:00,Do not ignore icon prop on the Filter button (#43229)
Kamil Mielnik,kamilmielnik,2024-05-28 21:08:37+00:00,"Disable offset() in custom columns (#43224)

* Disable offset in custom columns

* Remove .only

* Update CLJS tests"
Phoomparin Mano,heypoom,2024-05-28 21:17:58+00:00,"feat(sdk): expose color and typography options for smart scalar in embedding SDK (#42915)

* feat(sdk): allow overriding positive and negative values

* docs(sdk): add positive and negative colors to docs

* feat(sdk): add smart scalar font size

* feat(sdk): add smart scalar line height settings

* feat(sdk): get rid of custom embedding mantine theme type

* wip: setup storybook and loki for smart scalar

* fix missing state for rendering visualizations

* docs(sdk): add scalar customizations to readme

* test(sdk): add test cases to loki

* add smart scalar reference image

* use css variables for brand

* make embedding theme options partial

* fix scalar value wrapper line height

* update loki snapshot

---------

Co-authored-by: Aleksandr Lesnenko <alxnddr@gmail.com>"
Jeff Bruemmer,jeff-bruemmer,2024-05-28 22:04:03+00:00,add 49.12 to list of releases (#43236)
Jesse Devaney,JesseSDevaney,2024-05-28 22:41:31+00:00,"Implement graceful error handling for trend charts (#43090)

* fix trend charts erroring on latest value being null

* refactor previousRowIndex calculation

* handle errors gracefully

* refactor error messages

* update computeTrend unit tests

* add error handling integration test

* add E2E test to check that errors are gracefully handled

* add integration test to enforce the fix

* fix static viz

* display more meaningful error on static-viz trend charts

* move error handling out of trend chart and fix error handling in Visualization.tsx

* update compute.unit.spec.js

* update SmartScalar.unit.spec.js

* use separate error handler for ErrorBoundary errors in Visualization.jsx

* update E2E test

* update error handling

* update compute.unit.spec.js

* fix react state change error in render function

* show generic error message for ErrorBoundary caught errors

* revert ErrorBoundary changes

* remove generic error border for visualizations"
Cal Herries,calherries,2024-05-28 23:24:25+00:00,A couple of changes to the sample content (#43200)
Jeff Bruemmer,jeff-bruemmer,2024-05-29 00:04:47+00:00,docs - app db note (#43239)
Ryan Laurie,iethree,2024-05-29 00:05:44+00:00,"Use table2 icon for questions (#43095)

* use table2 icon for questions

* update e2e tests"
Alexander Polyankin,ranquild,2024-05-29 01:36:15+00:00,Fix parameter matching with model columns (#43204)
Cal Herries,calherries,2024-05-29 02:22:06+00:00,Fix a couple of flaky tests using `with-call-count` (#43248)
Chris Truter,crisptrutski,2024-05-29 03:04:56+00:00,Upgrade zx from 7.2.3 to 8.1.0 (#43054)
Ryan Laurie,iethree,2024-05-29 03:45:58+00:00,"entityPicker in technicolor (#43161)

* entityPicker in technicolor

* more precise import

* add unit test"
Anton Kostenko,Onlinehead,2024-05-29 03:47:23+00:00,Add Git repo SHA to the final image for future tracking (#43260)
Aleksandr Lesnenko,alxnddr,2024-05-29 04:29:52+00:00,use automation user PAT when creating commits in CI workflows (#43250)
Raphael Krut-Landau,rafpaf,2024-05-29 04:30:50+00:00,"Tweak appearance of cache page and form (#42856)

* squashed branch

* fix form buttons and formpadding

* fix some tests"
Ryan Laurie,iethree,2024-05-29 05:53:30+00:00,"Improve models table performance (#43149)

* improve models table performance

* add loading state for large sets of models

* less icon padding"
metamben,metamben,2024-05-29 06:10:57+00:00,"Return card type in GET /api/table/card__:id/query_metadata (#43203)

* Return card type in GET /api/table/card__:id/query_metadata

Also, stop requesting card metadata in dependent-metadata."
Raphael Krut-Landau,rafpaf,2024-05-29 10:15:24+00:00,Move model caching form to Admin / Performance (#43143)
Phoomparin Mano,heypoom,2024-05-29 12:53:20+00:00,support test utilities in sdk import (#43242)
Nicolò Pretto,npretto,2024-05-29 12:59:33+00:00,"Fix multiple origins support by handling invalid origins (#43170)

* Revert ""Revert ""minimal support for multiple values for Access-Control-Allow-Origin (#42888)"" (#43125)""

This reverts commit a4312230a86c66bceea7c278a85658fadb0bd3a1.

* refactor: extracted parse-approved-origins + supported ""*"" without special case

* fix: parse-approved-origins won't break on multiple spaces in a row

* handles invalid urls in the origins + some formatting

* log instead of throwing in parse-url + simplify the logic in parse-approved-origins

* simplify parse-approved-origins logic by splitting on ""at least one space""

* remove extra boolean call

* approved-origins -> approved-origins-raw to better reflect that it's a raw string

* swap the order of the arguments to `is` in the tests

* indentation 🙃"
Romeo Van Snick,romeovs,2024-05-29 16:02:53+00:00,"Correctly place ""Add column"" button and allow using it when summarizing (#43189)

* Do not render 'Add column' shortcut when viewing a raw table

* Do not show 'Add column' shortcut when a query has aggregations

* List shortcut guards out of component

* Make 'Add column' icon sticky in the header

* Add test for hiding the column shortcut

* Remove Number wrapper

* Move padding to a constant

* Use actions directly to determine if there are any shortcuts

* Make sure there are expressionable columns for the combine columns shortcut

* Make sure there are extractable columns for the extract column shortcut

* Remove padding when not overflowing

* Do not shadow query in popover components

* Allow combine and extract for raw tables

* Add test for combining summarization columns

* Add test for combining summarization columns

* Use a more precise way of calculating the offset for the 'Add column' button

* Handle null question

* Change to the outline button

* Use actual column widths to calculate total width

* Handle empty mode

* Remove extra measure call

* Move shortcutColumn to separate method and avoid looping over all available actions when possible"
Romeo Van Snick,romeovs,2024-05-29 18:00:55+00:00,"Update expression suggestion design (#43232)

* Use sentence case for suggestion headers

* Remove suggestion group dividers

* Highlight suggestions when mousing over them

* Remove unused hoverparent

* Remove custom highlighting for icons

* Allow passing color to metadata info icon

* Make suggestions icons have a consisten color

* Update documentation suggestion style

* Add margin to suggestion sections

* Reorder suggestion sections

* Add test for mouse over highlight on suggestions

* Fix test for suggestion footers

* Remove debugging true

* Rename 'Most used functions/aggregations' to 'Common functions/aggregations'

* Highlight suggestion on mouse move

* Only call onHighlightSuggestion if it is not already highlighted

* Use arrow functions

* Fix test for suggestion highlight"
Kamil Mielnik,kamilmielnik,2024-05-29 21:41:42+00:00,"Time-over-time comparison aggregation helpers (#43081)

* Sort functions

* Add boilerplate for aggregateOffset and tests

* Simplify assertion

* Make basic case work

* Handle name generation

* Do not require ""lib/uuid"" attribute to be present since MLv2 will normalize it under the hood anyway

* Fix typing

* Group tests

* Refactor offsetClause to return a new clause instead of a new query
- Move offsetClause to expressions.ts
- Add assertion

* Revert ""Sort functions""

This reverts commit ab9ce2b24ea6bdad5ff7e9bed8ef38d4b5923f00.

* Move tests

* Handle names dynamically

* Shorten a test

* Update comment

* Add TODO

* Update expression types

* Add diffOffsetClause & percentDiffOffsetClause

* Add a test for diffOffsetClause

* Add TODOs

* Add tests for diffOffsetClause and percentDiffOffsetClause

* Unwrap tests

* Add skeleton for new tests

* Refactor first offsetClause tests

* Add tests for names

* Fix case of non-datetime columns

* Handle a case with offset < 1 and no breakouts

* Handle a case with offset < 1 and breakouts on non-datetime column

* Handle a case with offset < 1 and breakouts binned datetime column

* Handle a case with offset < 1 and breakout on non-binned datetime column

* Refactor

* Refactor

* Remove TODO

* Add tests for diffOffsetClause

* Add tests for percentDiffOffsetClause

* Move offset stuff to offset.ts and offset.unit.spec.ts

* Use template string for prefixes

* Use breakoutColumn + isDate to check column type

* Refactor

* Fix error message

* Use displayName instead shortName"
John Swanson,johnswanson,2024-05-29 22:41:50+00:00,"Allow disabling encryption for settings (#43085)

* Allow disabling encryption for settings

For two settings, we want to disable encryption entirely.

On the way out of the data source, we don't need to worry - the
decryption is already backwards-compatible with non-encrypted data.

On the way in, things are a bit less straightforward. The core of the
change is replacing the `t2/deftransform` that *always* runs
`encryption/maybe-encrypt` on the value with:

- a define-after-select that always tries to decrypt the value (so we
can handle existing encrypted values in the db)

- a define-before-insert that encrypts the value if the `defsetting`
told us to, and

- a define-before-update that does the same thing.

For now, set two settings to be never-encrypted: `analytics-uuid` and
`anon-tracking-enabled`."
Anton Kulyk,kulyk,2024-05-29 23:14:53+00:00,"Add font fallbacks to charts rendering context (#43315)

* Use `useBrowserRenderingContext` in most charts

* Add font family fallbacks"
Filipe Silva,filipesilva,2024-05-30 00:11:58+00:00,cloud migration rc1 (#43082)
Oisin Coveney,oisincoveney,2024-05-30 00:40:30+00:00,feat(sdk): Add static dashboards to embedding SDK (#41973)
Aleksandr Lesnenko,alxnddr,2024-05-30 00:45:28+00:00,fix edit hash is not removed after editing a dashboard (#43213)
Braden Shepherdson,bshepherdson,2024-05-30 02:24:22+00:00,"[MBQL lib] Add `preview-query` to truncate a query for Notebook preview (#42836)

Fixes #42831.

Co-authored-by: Alexander Polyankin <alexander.polyankin@metabase.com>"
Alexander Polyankin,ranquild,2024-05-30 02:44:43+00:00,Do not use MBQL lib for parameter fields in dashboards when possible (#43312)
Case Nelson,snoe,2024-05-30 04:21:04+00:00,Single metadata endpoint for a dashboard (#43283)
Sloan Sparger,sloansparger,2024-05-30 06:26:02+00:00,"[WIP] Cloud migration v3 (#43047)

* syncs with BE better for using prod/staging store links

* updates init step, fixes tests

* updates start confirmation modal design

* copy changes

* adjusting unit test

* removing unneeded code

* PR feedback, updating tests

---------

Co-authored-by: Nick Fitzpatrick <nickfitz.582@gmail.com>"
Cal Herries,calherries,2024-05-30 07:11:34+00:00,Fix not being able to upload to a table if the uploads database has switched (#43026)
lbrdnk,lbrdnk,2024-05-30 14:31:01+00:00,"Backfill `:effective-type` for coerced fields (#43144)

- Update how base type and effective type is added in query-method :mbql/query.
- Base type and effective type is added also during the conversion of query-method :query.
- Adds warning suppression for expressions to places where normalize is 
  called something that does not conform schme (eg. ->pMBQL :dispatch-type/map called
  in query-method :query)."
metabase-bot[bot],metabase-bot[bot],2024-05-30 18:05:48+00:00,"Update Readme version references and published npm version to 0.1.5 (#43035)

Co-authored-by: Metabase bot <metabase-bot@metabase.com>
Co-authored-by: Mahatthana (Kelvin) Nomsawadi <me@bboykelvin.dev>"
Phoomparin Mano,heypoom,2024-05-30 18:24:43+00:00,"feat(sdk): pivot table color customizations (#43201)

* feat(sdk): colors for pivot tables

* fix theme type

* feat(sdk): basic pivot table theming

* fix emphasis hover color

* customizable row toggle color

* add storybook story and refactor hover color logic

* add sdk visualization wrapper

* make theme values with defaults internally non-optional but externally optional

* update test to render with providers

* update test wrapper to have height container

* update pivot table loki reference image

* update theme names

* make all theme options optional in the public config

* update readme

* readme update for consistency"
Alexander Polyankin,ranquild,2024-05-30 18:32:42+00:00,Load metadata before queries (#43354)
Anton Kulyk,kulyk,2024-05-30 19:04:27+00:00,"Fix relative/internal links in table viz (#43303)

* Use internal Link for relative and same-origin URLs

* Update frontend/test/metabase/lib/formatting.unit.spec.js

Co-authored-by: Uladzimir Havenchyk <125459446+uladzimirdev@users.noreply.github.com>

* Update frontend/test/metabase/lib/formatting.unit.spec.js

Co-authored-by: Uladzimir Havenchyk <125459446+uladzimirdev@users.noreply.github.com>

---------

Co-authored-by: Uladzimir Havenchyk <125459446+uladzimirdev@users.noreply.github.com>"
Alexander Polyankin,ranquild,2024-05-30 19:37:26+00:00,Fix getMappingOptionByTarget perf (#43339)
Ryan Laurie,iethree,2024-05-30 20:10:12+00:00,"Combine question e2e reproductions into fewer specs in a different job (#43271)

* combine question reproductions into one spec

* split question reproductions

* split reproductions three ways

* fix sample db id"
Ryan Laurie,iethree,2024-05-30 20:10:24+00:00,Combine models repro specs (#43342)
metamben,metamben,2024-05-30 20:46:04+00:00,"Leave viz-setting part as is if normalization fails (#43336)

Fixes #43089."
Alexander Polyankin,ranquild,2024-05-30 21:24:49+00:00,Force loading metadata before queries (#43369)
Anton Kulyk,kulyk,2024-05-30 21:30:13+00:00,Revalidate x-axis scale when graph.dimensions change (#43254)
Uladzimir Havenchyk,uladzimirdev,2024-05-30 21:33:56+00:00,Avoid heavy calculations on dashboard fetching (#43340)
Uladzimir Havenchyk,uladzimirdev,2024-05-30 22:14:53+00:00,Optimize DashboardHeader rendering by using selector (#43123)
Romeo Van Snick,romeovs,2024-05-30 22:16:30+00:00,"Minor design updates to multi select (#43292)

* Add color to icon directly

* Remove unused css file

* Only show info icon when the field is focussed

* Use metabase blue for background on value tags

* Use larger font size for value labels

* Make the value labels bold

* Tweak padding on search input

* Move custom MultiAutocomplete styles to MultiSelect overrides and adapt to accept xs size too"
Anton Kulyk,kulyk,2024-05-30 23:11:59+00:00,"Keep a single null dimension value (#43246)

* Keep a single null dimension value

* Add Loki test

* Remove Loki test

* Throw an error if dataset is empty after filtering

* Extract error message into a constant"
Sloan Sparger,sloansparger,2024-05-30 23:53:51+00:00,"Prep unit tests for React 18 upgrade (#43375)

* pulls out test changes from react 18 / rtl 15 refactor that are comptable with react 17 / rtl 12

* impls pr feedback"
bryan,escherize,2024-05-31 00:05:30+00:00,"CRU card events will log recent-views, and get returned through the API (#43037)

* Handles card events for CRU (not D) => recent view

* add tests

* avoid some errors in dev

We expect recent-views/post-process to return nil occasionally (for
permissions reasons, or more), so let's filter those out instead of
printing a noisy unactionable warning

* uncomment and fix test

* fix some cypress tests + docs improvements

* update more cypress tests

* more cypress test updates

* adding a card puts it into your recents now

* fix notebook-data-source

* fix notebook-data-source

* fixing more e2e tests

* fix command palette e2e tests

* run prettier

* fix style issue

* update notebook-data-source tests

* update homepage e2e tests

* Next question is in recents, now

* update command palette: skip the first pagedown, since it is a noop

* check the buttons for their respective names

* ensure that the model is there, and no questions are"
Chris Truter,crisptrutski,2024-05-31 00:24:35+00:00,Update macaw for qualified rename support (#43195)
Cam Saul,camsaul,2024-05-31 01:22:11+00:00,"Remove Google Analytics driver (#43352)

* Remove Google Analytics driver

* Remove more GA-related tests

* Un-remove tests that aren't related to GA"
Anton Kulyk,kulyk,2024-05-31 01:58:40+00:00,Fix duplicate filter panels in fullscreen dashboards (#43370)
metamben,metamben,2024-05-31 02:00:28+00:00,Move models.interface test to the right namespace (#43398)
Romeo Van Snick,romeovs,2024-05-31 02:23:55+00:00,"Fix timeseries chrome overflow (#42761)

* Avoid overflowing dropdown menus

* Hide most bucket picker items behind a More... button

* Add test for More… button on TimeseriesBucketPicker

* Add color to More... button

* Add test for showing all columns when a lower bucket is picked"
Ryan Laurie,iethree,2024-05-31 02:50:30+00:00,Fix merge-conflicted e2e tests (#43404)
Aleksandr Lesnenko,alxnddr,2024-05-31 03:04:32+00:00,"fix waterfall chart timezone issues, bar widths (#41671)"
Braden Shepherdson,bshepherdson,2024-05-31 03:13:29+00:00,"[drivers] Enable `:regex` feature for MySQL (and MariaDB) (#43269)

These databases previously had impoverished support for regular
expressions. The `:regex` driver feature requires advanced,
""Perl-compatible"" regular expressions that can do things like lookahead
assertions.

- MySQL supports this from 8.0.4; we recommend 8.0.33+.
- MariaDB supports this from 10.0.5; we recommend 10.4+.

Fixes #43180."
Aleksandr Lesnenko,alxnddr,2024-05-31 03:59:50+00:00,support stacked series values labels (#42803)
adam-james,adam-james-v,2024-05-31 04:52:24+00:00,"Multiple Measures Requires Additional Header Row in Pivot Exports (#43322)

* Multiple Measures Requires Additional Header Row in Pivot Exports

Mulitple measures can be set in our pivots. We indicate these properly in the fronted with a header row that shows
which measure is reprsented in that particular column.

The header builder fn in the pivot export post processing didn't handle this case, but after this PR, it correctly
adds the final header when necessary.

* Fix up header tests

* Remove comment form; the tests are derived from that work already"
Sloan Sparger,sloansparger,2024-05-31 06:21:03+00:00,Improve haveDashboardCardsChanged util permformance (#43422)
metamben,metamben,2024-05-31 06:35:40+00:00,"Remove redundant field from select (#43396)

This is just removing a duplicate field from a select clause."
Phoomparin Mano,heypoom,2024-05-31 12:55:07+00:00,"Update the SDK docs to point to v1.50.0-RC1 and add note on height customization (#43383)

* update jar and docker version in sdk readme

* add notes on customizing the component height"
Mahatthana (Kelvin) Nomsawadi,WiNloSt,2024-05-31 16:04:44+00:00,Add SDK changelog (#43433)
Nicolò Pretto,npretto,2024-05-31 17:45:04+00:00,"PublicDashboard -> PublicOrEmbeddedDashboard (#43302)

* PublicDashboard -> PublicOrEmbeddedDashboard

* file renames and some fixes for PublicOrEmbeddedDashboard

* PublicQuestion -> PublicOrEmbeddedQuestion (file renames)

* PublicDashboard -> PublicOrEmbeddedDashboard

* isPublic prop -> isPublicOrEmbedded in Dashboard and Dashcard"
Cam Saul,camsaul,2024-05-31 18:26:24+00:00,Rework Kondo `defendpoint` custom macro to be a custom hook instead (#43411)
Braden Shepherdson,bshepherdson,2024-05-31 18:43:19+00:00,"[QP] Drop last stage aggregations for questions in chain filtering (#43274)

Models are treated as opaque here, but for a saved question we expose
filters on the query before its final aggregation step.

This drops the aggregation clauses and gets the possible values for the
column of interest.

Fixes #43154."
metamben,metamben,2024-05-31 18:45:22+00:00,"Support string operations on postgres UUIDs (#43417)

Fixes #40176."
Alexander Polyankin,ranquild,2024-05-31 20:26:44+00:00,Move loading of linked targets metadata to the BE (#43380)
Uladzimir Havenchyk,uladzimirdev,2024-05-31 20:50:48+00:00,Optimize imports from collection (#43241)
Oisin Coveney,oisincoveney,2024-05-31 21:11:17+00:00,#41973 Improvements + Convert PublicQuestion to TS (#43361)
Kamil Mielnik,kamilmielnik,2024-05-31 21:44:54+00:00,"Fix unit tests running multiple times in watch mode (#43445)

* Fix unit tests running multiple times in watch mode

* Ignore even more"
Romeo Van Snick,romeovs,2024-05-31 21:49:21+00:00,"Show the columns for the correct stage when using combine/extract in the presence of an aggregation (#43226)

* Do not use asReturned to determine columns for extractions and combine columns

* Add reproduction for #43226 for combine columns

* Add reproduction for #43226 for extract columns

* Remove commented out code

* Only render extraction shortcut when there are extractions

* Only render combination shortcut when there are combinations

* Use hasCombinations from CombineColumns

* Add hasExtractions from ExtractColumn

* Use appendStageIfAggregated over Lib.asReturned

* Only show combine column shortcut when there are two or more columns to be combined

* Lift appendStageIfAggregated to top-level drill

* Add test for extraction on table with just breakout

* Add test for combinations on table with just breakouts

* Disable the 2-column requirement for combinations

* Remove Lib.asReturned in appendStageIfAggregated

* Remove + 1 to stageIndex in appendStageIfAggregated

* Check for empty breakouts too in as-returned

* Switch back to Lib.asReturned

* Fix test for combine column on breakouts

* Reference the correct query and stageIndex

* add CLJS unit tests for as-returned with only aggs, breakouts

---------

Co-authored-by: Braden Shepherdson <braden@metabase.com>"
Noah Moss,noahmoss,2024-05-31 21:50:01+00:00,Bump nippy to 3.4.2 (#43444)
